0.0653773770,0.0770422742,-0.0437243395,-0.0631817058,0.0131837465,-0.0357450470,-0.0499530919,0.0250716470,0.0593949594,0.0092915446
-0.1241207346,0.0079941377,0.0195013490,0.0164975282,-0.0439741984,-0.0772094503,-0.0667313561,-0.0037362112,0.0361522362,0.0153159797
-0.0439636633,-0.0113134021,0.0172414146,-0.0770805404,0.0105188210,-0.0381791331,-0.0433760695,0.0095848814,-0.0602817871,-0.0198483970
-0.1181953922,-0.0035891114,-0.0279562026,0.0498474576,-0.1286555827,-0.0183211342,-0.1130343303,-0.0769213960,-0.0426843353,-0.0430540591
0.0109779295,-0.1307542920,0.0123661757,-0.0299455225,-0.0178701561,0.0208404455,-0.0378409475,-0.0187206194,0.0388389565,0.0294910800
0.0557062626,0.0493841730,0.0058926074,-0.0205333456,-0.0527285673,0.0028374786,-0.0104439678,0.0544163436,0.0058818725,-0.0466948003
0.0459461138,-0.0615835227,-0.0103359763,0.0099467924,0.0364795513,0.0241721887,0.0508379266,-0.0595751517,-0.0320904888,0.0473798700
-0.0662806407,0.0104298228,-0.0428972542,-0.0636191443,0.0392211527,0.0216047335,0.0371946208,-0.0432380326,0.0208276287,0.0200864282
-0.0252991877,0.0231548231,0.0449790247,0.0381059535,-0.0511273295,-0.0581322126,-0.1462716013,0.0408052355,-0.0300807934,0.0000265338
-0.0907226056,-0.0201633051,0.0276436303,0.0443405919,-0.0533326603,-0.0920571089,-0.0752964169,0.0559531786,0.0552199297,0.0152002517
-0.0983696729,0.0554306544,0.0146143576,0.0593472868,-0.0690229908,0.0531758629,-0.0419874899,-0.0384587497,0.0354926139,-0.0219340902
0.0035747413,-0.0658666864,0.0295377206,-0.0352305435,0.0407751091,-0.0088316826,-0.0692658946,-0.0113313720,0.0708009824,0.0581196658
-0.0038562953,-0.0193347149,-0.0525496006,0.0054393760,-0.0087234424,0.0517719835,0.0372737236,-0.0881725326,0.0649575591,-0.0024282215
0.0733162239,0.0417798497,-0.0281261150,0.0023026215,0.0318206027,-0.0483800583,0.0599092059,-0.0178611316,0.0015727021,0.0475984290
-0.0376248918,-0.0972161442,-0.0937781930,0.0220605135,-0.0232650358,0.0300642066,-0.0048531350,-0.0303311404,0.0282689966,0.0395129509
-0.0522910245,0.0441000499,0.0260298122,-0.0098809479,0.0415525548,0.0292844810,0.0461534262,-0.0192902386,-0.0128677469,-0.0146060847
-0.0233999714,-0.1031879410,0.0044165179,0.0117132533,-0.0279796291,0.0310424231,-0.1513313502,0.0550279245,-0.0136334812,0.0336870439
-0.0665096417,-0.0676377639,-0.0230616201,0.0525407977,-0.0139063979,-0.0251635890,-0.1208819896,0.0417241976,0.0193418302,-0.0012696814
-0.1016988680,0.0089537548,-0.0378437340,0.0477081798,-0.0095917173,0.0023263458,-0.1839508116,0.0105066346,0.0089885136,0.0300495625
-0.0333195031,0.0392125547,-0.0574810319,-0.0372539721,0.0418366492,-0.0510678105,-0.0317792445,-0.0018356710,-0.0041349134,0.0393081494
-0.0508656390,0.0557466075,0.0081947865,0.0608766004,-0.0620963462,0.0715043470,-0.0531246960,0.0017944649,0.0151462164,0.0429789424
-0.0354390070,-0.0271950997,-0.0594960265,-0.0582204908,0.0281495601,0.0485251993,0.0246183425,-0.0076197921,0.0117898397,-0.0760776922
-0.0010747905,-0.1687687039,-0.0532886125,-0.0205193814,0.0006011818,0.0248573869,-0.0008529124,0.0123001067,-0.0334246457,-0.0339038409
-0.1881896406,-0.0428575426,-0.0108127110,0.0308146700,-0.0101417983,-0.0234961845,-0.0659232214,0.0451810993,-0.0104471380,-0.0281037185
0.0313572921,-0.0317332707,-0.0782805160,-0.0401898213,-0.0263111666,0.0038166912,0.0537428930,-0.0406926312,-0.0258302614,0.0469871871
0.0012833752,0.0476989374,-0.0395844355,-0.0239373036,-0.0153382095,-0.0807952955,-0.1159323379,0.0420266986,-0.0053191455,0.0323415771
-0.0586774386,-0.0457716063,-0.0336543992,-0.0188589599,-0.0030901246,-0.0584237762,-0.2058016062,0.0296104699,-0.0510967039,0.0119487122
